player,team,opp,pos,stat,season_avg,pred,low,high,range,line,over_price,under_price,yes_price,no_price,edge,signal,conf,model_prob,implied_prob,ev,ev_pct,kelly_frac,injury_status,market_status,is_active,filter_reason,reasoning,game,home_team,away_team,last5_vals,last5_opps,last5_hit,last10_hit,h2h_last5,opp_rank,role_score,minutes_trend,points_trend,intel_source
Aliyah Boston,Indiana Fever,New York Liberty @ Indiana Fever,C,PRA,26.7,23.2,19.7,26.7,19.7-26.7,28.5,-125.5,-106.5,,,-5.3,UNDER,HIGH,0.6428,0.5157,0.2464,24.6,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.4, minutes DOWN, points DOWN.",New York Liberty @ Indiana Fever,Indiana Fever,New York Liberty,"[21.4, 24.6, 23.6, 22.8, 21.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[25.0, 24.1, 23.2, 22.3, 21.4]",6,77.4,DOWN,DOWN,wnba_player_intelligence
Aliyah Boston,Indiana Fever,New York Liberty @ Indiana Fever,C,PR,23.6,19.8,16.3,23.3,16.3-23.3,25.5,-115.5,-116.5,,,-5.7,UNDER,HIGH,0.6532,0.5381,0.2139,21.4,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.4, minutes DOWN, points DOWN.",New York Liberty @ Indiana Fever,Indiana Fever,New York Liberty,"[18.9, 18.0, 21.2, 20.2, 19.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[18.4, 21.6, 20.7, 19.8, 18.9]",6,77.4,DOWN,DOWN,wnba_player_intelligence
Chelsea Gray,Las Vegas Aces,Washington Mystics @ Las Vegas Aces,G,PRA,22.9,23.9,20.4,27.4,20.4-27.4,20.5,-101.5,-129.0,,,3.4,OVER,HIGH,0.5934,0.5037,0.178,17.8,0.0452,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 100.0, minutes STABLE, points STABLE.",Washington Mystics @ Las Vegas Aces,Las Vegas Aces,Washington Mystics,"[23.0, 22.1, 25.2, 24.3, 23.4]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[25.2, 24.3, 23.4, 22.5, 25.7]",6,100.0,STABLE,STABLE,wnba_player_intelligence
Aliyah Boston,Indiana Fever,New York Liberty @ Indiana Fever,C,REB,7.8,6.5,3.0,10.0,3.0-10.0,8.5,-146.33,110.33,,,-2.0,UNDER,HIGH,0.557,0.4754,0.1715,17.2,0.0389,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.4, minutes DOWN, points DOWN.",New York Liberty @ Indiana Fever,Indiana Fever,New York Liberty,"[8.3, 7.4, 6.5, 5.6, 4.7]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[7.8, 7.0, 6.0, 5.2, 8.3]",6,77.4,DOWN,DOWN,wnba_player_intelligence
Aliyah Boston,Indiana Fever,New York Liberty @ Indiana Fever,C,PRA,26.7,23.1,19.6,26.6,19.6-26.6,29.5,-110.0,-133.0,,,-6.4,UNDER,HIGH,0.66,0.5708,0.1562,15.6,0.05,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 77.4, minutes DOWN, points DOWN.",New York Liberty @ Indiana Fever,Indiana Fever,New York Liberty,"[21.3, 24.5, 23.6, 22.7, 21.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[24.9, 24.0, 23.1, 22.2, 21.3]",6,77.4,DOWN,DOWN,wnba_player_intelligence
Monique Billings,Indiana Fever,New York Liberty @ Indiana Fever,F,PTS,7.4,9.3,5.8,12.8,5.8-12.8,5.5,-114.0,-108.0,,,3.8,OVER,HIGH,0.6038,0.5327,0.1334,13.3,0.038,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 76.0, minutes UP, points UP.",New York Liberty @ Indiana Fever,Indiana Fever,New York Liberty,"[8.9, 8.0, 11.1, 10.2, 9.3]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[8.4, 7.5, 10.7, 9.8, 8.9]",6,76.0,UP,UP,wnba_player_intelligence
Makayla Timpson,Indiana Fever,New York Liberty @ Indiana Fever,F,PR,8.8,9.7,6.2,13.2,6.2-13.2,12.5,-128.0,-104.0,,,-2.8,UNDER,HIGH,0.5778,0.5098,0.1334,13.3,0.0347,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 68.0, minutes UP, points STABLE.",New York Liberty @ Indiana Fever,Indiana Fever,New York Liberty,"[11.0, 10.1, 9.2, 8.3, 11.5]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[10.6, 9.7, 8.8, 7.9, 11.0]",6,68.0,UP,STABLE,wnba_player_intelligence
Michaela Onyenwere,Washington Mystics,Washington Mystics @ Las Vegas Aces,F,PA,11.6,12.7,9.2,16.2,9.2-16.2,9.5,-110.0,-130.0,,,3.2,OVER,HIGH,0.5882,0.5238,0.1229,12.3,0.0338,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 93.0, minutes UP, points STABLE.",Washington Mystics @ Las Vegas Aces,Las Vegas Aces,Washington Mystics,"[13.1, 12.2, 11.3, 14.5, 13.6]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[11.3, 14.5, 13.6, 12.7, 11.8]",6,93.0,UP,STABLE,wnba_player_intelligence
DeWanna Bonner,Phoenix Mercury,Phoenix Mercury @ Los Angeles Sparks,F,PTS,10.1,14.4,10.9,17.9,10.9-17.9,11.5,-110.0,-119.5,,,2.9,OVER,HIGH,0.5804,0.5238,0.108,10.8,0.0297,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 92.1, minutes UP, points UP.",Phoenix Mercury @ Los Angeles Sparks,Los Angeles Sparks,Phoenix Mercury,"[13.1, 16.2, 15.3, 14.4, 13.5]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[13.5, 12.6, 15.8, 14.8, 14.0]",2,92.1,UP,UP,wnba_player_intelligence
Michaela Onyenwere,Washington Mystics,Washington Mystics @ Las Vegas Aces,F,PTS,9.8,10.4,6.9,13.9,6.9-13.9,7.5,-110.0,-121.75,,,2.9,OVER,HIGH,0.5804,0.5238,0.108,10.8,0.0297,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com+player_intelligence: season + recent form, usage, efficiency, minutes, pace, role score, and price lean. Intelligence: role 93.0, minutes UP, points STABLE.",Washington Mystics @ Las Vegas Aces,Las Vegas Aces,Washington Mystics,"[10.4, 9.5, 8.6, 11.8, 10.8]","[""ATL"", ""CHI"", ""DAL"", ""IND"", ""SEA""]",1.0,1.0,"[8.6, 11.8, 10.8, 10.0, 9.1]",6,93.0,UP,STABLE,wnba_player_intelligence
